task,priority,base_cost,base_points,source,source_kind,source_member,sha256,bytes,valid,candidate_cost,candidate_points,delta_cost,delta_points,beats_current,reason
task357,P3_ge17p5,291,19.326677,work/public-datasets/jvlegend_v136/task357.onnx,file,,1912fc0d7f12eccb4c36dfeb02953452b4447ac9b4c6e20d26da098af7e874cf,69946,False,,,,,False,ValueError: official scorer rejected model
task357,P3_ge17p5,291,19.326677,work/public-datasets/afr1ste_6323/task357.onnx,file,,c637035ebd21f24eb25c507c812da3740aa213f19a6bae49328d114f455e854a,93581,False,,,,,False,ValueError: official scorer rejected model
task353,P3_ge17p5,244,19.502832,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task353.onnx,zip,task353.onnx,65fcd4dd55f5511f5afc5918368c206ecd9372cde81177c0e2cbaa4d5304e82b,1021,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for Add(14) node with name 'safe_name_15'
task353,P3_ge17p5,244,19.502832,work/hf-neurogolf/submission/task353.onnx,file,,53de28153114a6c06eb0f331839a64db404b6601d6a72f330eda888108bc1ee1,32795,False,90903,13.582451717078698,,,False,
task386,P3_ge17p5,211,19.648142,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task386.onnx,zip,task386.onnx,633480c6c990ad2ad6888571cbb0feeac66648d85262036002501aecd3273bd3,435,False,,,,,False,JSONDecodeError: Expecting property name enclosed in double quotes: line 881 column 1 (char 294934)
task386,P3_ge17p5,211,19.648142,work/hf-neurogolf/submission/task386.onnx,file,,f4d1ff564443569750c4afae238084b8e0bb57aebb68e2ebdfbac6808279e683,20241,False,,,,,False,JSONDecodeError: Extra data: line 5365 column 1 (char 1805377)
task082,P3_ge17p5,190,19.752976,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task082.onnx,zip,task082.onnx,1087ad8979edd6558896768743b8571f69cca8c19758c5e3863c08239ba5c06f,947,True,190,19.752975927839515,0,-7.216048558689181e-08,False,
task229,P3_ge17p5,200,19.701683,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task229.onnx,zip,task229.onnx,00b4ee87fd4880ca2f4de45b95afa645bb9868991e2df48aea81ed70e525fdfa,1025,False,,,,,False,JSONDecodeError: Extra data: line 1340 column 1 (char 385772)
task229,P3_ge17p5,200,19.701683,work/datasets/logic_for_each_arc_task/submission/task229.onnx,file,,a01d9f1ec8c26e53026b50fa04a233df841b11894dba1aac2f1e93341fe54437,60634,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_229_2026-07-09_21-00-11.json'
task028,P3_ge17p5,168,19.876036,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task028.onnx,zip,task028.onnx,b82fa2ebe3c36a2c9c8b4a1ac17a3f4ce55167323434bba19969c15a0782ffb0,889,False,,,,,False,JSONDecodeError: Expecting ':' delimiter: line 593 column 558 (char 204804)
task028,P3_ge17p5,168,19.876036,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task028__0.onnx,file,,ff8e899132d21f24310c765b663d1fef6199fd6490f672beeac53d97a10db770,51218,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_028_2026-07-09_21-00-11.json'
task082,P3_ge17p5,190,19.752976,work/hf-neurogolf/submission/task082.onnx,file,,70ed20679625bfbfa9b153aef73c1a5810a7e860fd53a5f0a5f9b35e6c08a6ce,48795,False,94903,13.539389403678243,,,False,
task229,P3_ge17p5,200,19.701683,work/hf-neurogolf/submission/task229.onnx,file,,4c8f9bbcea387a54e3abae2ecc2fe21619e460b0313020e229e22bf493dd4a67,336849,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_229_2026-07-09_21-00-11.json'
task028,P3_ge17p5,168,19.876036,work/hf-neurogolf/submission/task028.onnx,file,,f53221dda7bdd491c6d8e132a9ccd1d4edfe0d0e811d144cba6651de183286f7,68106,False,29711,14.700727373409014,,,False,
task167,P3_ge17p5,146,20.016393,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task167.onnx,zip,task167.onnx,62261dfc73464925a3bcf3b87b2ab973b5dbcdf3fd9b2301f47362a7b4848b3a,634,False,,,,,False,JSONDecodeError: Extra data: line 7777 column 2 (char 2792630)
task167,P3_ge17p5,146,20.016393,work/datasets/afr5501/task167.onnx,file,,4e753fc68cfa77714dd9667c848401d41d35338f867c6e7202f3db7ecd96f060,16445,False,,,,,False,JSONDecodeError: Extra data: line 7777 column 2 (char 2792630)
task167,P3_ge17p5,146,20.016393,work/beicicc-6233.zip::submission/task167.onnx,zip,submission/task167.onnx,5a8f450e417e53504dc11edc15f277e4a229d1269d7067240423845647320d8e,30230,False,,,,,False,ValidationError: Your model ir_version 13 is higher than the checker's (12).
task167,P3_ge17p5,146,20.016393,work/public-datasets/afr1ste_6323/task167.onnx,file,,45a7d6c75b2ca8f7ffadf9b9310aad4c8f59b56597becfa1a176ea6cc4f57aaf,30230,False,,,,,False,ValueError: official scorer rejected model
task155,P3_ge17p5,138,20.072746,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task155.onnx,zip,task155.onnx,ede6e6aac22eace53e19799b9213fa9a816196b61f5ad9161169a366dd29777c,321,False,,,,,False,ValueError: official scorer rejected model
task236,P3_ge17p5,126,20.163718,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task236.onnx,zip,task236.onnx,54b5fd100d280752899016838786b4407905e910710a1f573bca3f7e043710a8,458,False,,,,,False,NotImplemented: [ONNXRuntimeError] : 9 : NOT_IMPLEMENTED : Could not find an implementation for ConvInteger(10) node with name 'output'
task167,P3_ge17p5,146,20.016393,work/tasklib.zip::submission/task167.onnx,zip,submission/task167.onnx,4822727f2ee85018df1d8116b29e5cdef28f9037a36e095cdb1616f5e7f649c3,60602,True,123551,13.275590694726885,123405,-6.740802305273116,False,
task236,P3_ge17p5,126,20.163718,work/hf-neurogolf/submission/task236.onnx,file,,2f8286ef90b379329d704127681ac9c58be1ffd78c6d706c289f0fe92da6df11,20241,False,9207,15.872280656712155,,,False,
task314,P3_ge17p5,100,20.39483,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task314.onnx,zip,task314.onnx,5b9ff666187bc579f0f8dbf900d1335aee63be21624c1e1be8064066138903d6,607,True,100,20.394829814011906,0,-1.8598809248260295e-07,False,
task155,P3_ge17p5,138,20.072746,work/hf-neurogolf/submission/task155.onnx,file,,a600fab66aaa92bf370a5a98c3ce4c655345f2fc9b358b3848220cdd25cfbae1,336849,False,166913,12.97477200243075,,,False,
task314,P3_ge17p5,100,20.39483,work/hf-neurogolf/submission/task314.onnx,file,,ddfa54ce97ed83245e33c6e67616d2191504a5123a652e720055a1092bc805c9,20106,False,13103,15.519403509395415,,,False,
task314,P3_ge17p5,100,20.39483,work/default-attr-strip-v26-candidates/task314.onnx,file,,ceede6c9e29b9d92e0541cc715fd4a67b7f5a5226cc6e45f5d4093b9093c274b,18193,False,,,,,False,JSONDecodeError: Expecting ':' delimiter: line 16307 column 271 (char 5980160)
task314,P3_ge17p5,100,20.39483,work/final-v38-bool-cast-mul-fuse/task314.onnx,file,,b7dffe018f0c1701627a3c7110fd134094ae308a904d9130e9ff8275ce0776b7,18622,False,,,,,False,JSONDecodeError: Expecting value: line 1 column 1 (char 0)
task314,P3_ge17p5,100,20.39483,work/more_public_sources_flat/rajathrpai_neurogolf_2026_6276_41_hybrid_submission/task314__0.onnx,file,,c5e30ef3e59d2973ed66b4202d3784913f7d6936ce28ce71437eb9d398cfc298,28414,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_314_2026-07-09_21-00-13.json'
task314,P3_ge17p5,100,20.39483,work/neurogolf2026-6254.zip::submission/task314.onnx,zip,submission/task314.onnx,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,24532,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_314_2026-07-09_21-00-13.json'
task292,P3_ge17p5,80,20.617973,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task292.onnx,zip,task292.onnx,6293e12c71cd98b2f92d0d3ee855d24c608f2603341cd0b0e58db399ef5e4005,513,True,80,20.61797336532612,0,3.653261195779578e-07,False,
task292,P3_ge17p5,80,20.617973,work/tasklib.zip::submission/task292.onnx,zip,submission/task292.onnx,1e3a273b57f88fca09f3d6b8e99536eec6cb75a11144db64de8fed092ec28c8c,25040,True,161393,13.008402336630597,161313,-7.609570663369402,False,
task292,P3_ge17p5,80,20.617973,work/public-datasets/afr1ste_6323/task292.onnx,file,,ac58d8f67063474a7bc378dedf9568f992d6f83a9f58823a0bf02c2b7971b335,230598,False,,,,,False,ValueError: official scorer rejected model
task292,P3_ge17p5,80,20.617973,work/hf-neurogolf/submission/task292.onnx,file,,2db26cdedbc6894e7bdd4c7aa8946a650cd006660c7715822287e607aa7af6f6,291995,False,,,,,False,JSONDecodeError: Extra data: line 481 column 1 (char 159821)
task073,P3_ge17p5,40,21.311121,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task073.onnx,zip,task073.onnx,bc7ed3adf2c851b489977cd9c90ed9509f9d424d836f4c4da4e1d994fca8f81f,356,True,40,21.311120545886062,0,-4.541139375646708e-07,False,
task164,P3_ge17p5,30,21.598803,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task164.onnx,zip,task164.onnx,f92a24a2b058837cab8583524b4471b6b29d434f38b1f3d87331f16addb7baf4,177,True,30,21.598802618337846,0,-3.816621543251131e-07,False,
task164,P3_ge17p5,30,21.598803,work/hf-neurogolf/submission/task164.onnx,file,,ce1f8dde137873de6c9855c932bd6ff56c5cb320c68f1ad9d6501737ad9b9814,75930,False,,,,,False,"ValidationError: No Op registered for GatherElements with domain_version of 10

==> Context: Bad node spec for node. Name:  OpType: GatherElements"
task166,P3_ge17p5,24,21.821946,work/hf-neurogolf/submission/task166.onnx,file,,512b2ec29ab5e944222bcc86b37b35224e1874a7dc549de281ac6f31a1c821fe,48795,False,94903,13.539389403678243,,,False,
task166,P3_ge17p5,24,21.821946,work/datasets/logic_for_each_arc_task/submission/task166.onnx,file,,60a914fc15e81519b4a933fae1450e029028a4e20930fd4cb046a1459e314355,46233,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_166_2026-07-09_21-00-14.json'
task087,P3_ge17p5,5,23.390562,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task087.onnx,zip,task087.onnx,7df03ee55a150ff1b5bbe03800db552b97260ad2884271e3202328f476825364,326,True,5,23.3905620875659,0,8.756590119674001e-08,False,
task166,P3_ge17p5,24,21.821946,work/public-kernel-outputs/latest_lucifer_1101/submission.zip::task166.onnx,zip,task166.onnx,36c422cb676e98006e5ba5761915408a63ef4b77bd2ca5ee22ffcf70a074b8e0,323,False,,,,,False,FileNotFoundError: [Errno 2] No such file or directory: '/var/folders/tg/xfgjm71j7lg0z169dw9zz4t40000gn/T/ng_166_2026-07-09_21-00-14.json'
task314,P3_ge17p5,100,20.39483,work/onnxsim-optimizations/task314.onnx,file,,e367771419432e3ce1e107559664adb6b1166a3f29c9cb2943b1cad205e9b7a6,29624,True,8427,15.960803884227646,8327,-4.434026115772353,False,
